order_id;user_id;order_number;order_dow;order_hour_of_day;days_since_prior_order
159201;198454;5;5;23;14.0
1576490;190847;25;3;18;2.0
1220527;6979;12;1;9;12.0
1658030;169989;12;4;19;3.0
1393390;174202;8;1;14;30.0
1729997;167050;4;3;23;28.0
3113420;22706;8;2;14;23.0
626403;26359;4;0;9;30.0
2755165;85590;4;2;9;20.0
2761896;68843;10;1;19;7.0
2635248;2638;23;5;13;7.0
2667823;69885;12;1;19;26.0
2613639;101879;25;5;20;20.0
1705998;134757;2;0;11;30.0
1211813;70199;22;0;20;7.0
1294163;118428;3;2;9;22.0
2726397;89454;2;4;12;7.0
320576;200501;14;4;18;21.0
218829;115743;4;0;9;30.0
1397356;18693;9;4;9;30.0
1948862;13263;35;0;18;5.0
2156314;95161;62;2;13;1.0
2226875;187420;16;4;10;11.0
2257164;143774;80;3;22;2.0
1626185;65329;4;4;9;30.0
2136185;151105;9;3;10;21.0
339900;116051;72;5;10;1.0
3234963;101914;10;1;11;7.0
1381820;55442;9;5;11;8.0
3221832;164632;34;2;22;13.0
1199408;151210;5;5;19;7.0
2189973;20930;17;4;13;7.0
1412096;185554;5;2;20;2.0
2692758;4596;2;6;18;5.0
2179987;199885;20;2;6;5.0
144558;8627;29;0;10;2.0
690413;21544;37;1;19;4.0
1643097;81632;6;1;9;8.0
125436;77124;8;1;12;9.0
1696699;6656;5;6;13;5.0
2449337;35901;7;2;14;14.0
3013622;74459;3;5;10;7.0
3142234;41947;4;0;16;30.0
1020782;43216;28;0;8;30.0
1319787;44587;4;1;15;15.0
1061983;45870;6;6;17;30.0
2634277;204952;4;2;11;30.0
2178073;84515;5;0;13;5.0
3314816;105557;1;1;11;
65738;131880;69;4;17;3.0
3022494;89072;1;6;11;
1122110;2018;3;1;10;26.0
1307139;117454;7;1;16;7.0
1975407;159523;19;0;15;10.0
3198594;73684;23;1;14;10.0
3198937;182319;4;1;10;16.0
630434;168422;15;6;13;14.0
2741515;66673;20;6;9;5.0
3287189;81680;84;3;14;8.0
2841433;176737;7;1;9;7.0
704126;166279;9;0;15;23.0
1792781;166118;8;4;10;6.0
1085118;29213;21;5;6;2.0
171357;29618;5;1;8;3.0
3269844;27052;4;1;21;22.0
356895;2282;2;1;11;17.0
2942024;165845;5;2;0;5.0
2648118;17410;8;1;10;24.0
3281011;141128;12;0;10;7.0
1221599;42827;8;4;10;15.0
1718802;75124;11;3;9;1.0
2700257;35826;13;6;14;6.0
1230779;898;2;1;9;30.0
710443;150396;1;6;12;
2826548;151842;35;6;10;6.0
3072398;36042;19;0;11;6.0
673179;158866;19;0;13;13.0
2027314;49854;23;5;11;9.0
2231977;127458;11;3;8;15.0
285526;1473;14;1;17;16.0
200547;54717;62;2;9;5.0
122622;32787;10;0;14;30.0
55913;46987;14;0;16;4.0
3086506;93470;20;2;15;8.0
3161342;48819;5;1;14;13.0
3354547;48826;4;0;10;8.0
1006844;200250;11;0;14;30.0
1405180;150710;5;1;9;30.0
2385600;189915;25;3;14;6.0
2701908;82501;15;1;16;7.0
3260319;9020;5;0;13;30.0
1734123;79517;39;4;12;6.0
2115392;65624;8;0;14;14.0
2767082;96933;4;1;13;5.0
1257795;190883;16;1;10;0.0
867735;11217;2;1;15;30.0
2125174;157064;3;3;9;8.0
2472648;99527;17;1;5;21.0
1508980;122628;7;1;10;30.0
1011926;91470;6;2;14;6.0
3354841;52502;5;4;10;14.0
929436;129471;39;6;14;5.0
523422;4087;41;0;17;5.0
2272924;7046;1;5;18;
924457;33749;34;6;14;6.0
335172;141340;2;1;15;4.0
130946;192088;4;5;10;7.0
522016;34633;19;4;8;4.0
1538707;33064;2;3;15;30.0
2109077;81260;7;1;20;6.0
74950;77191;2;2;23;7.0
2550905;173121;10;1;12;30.0
2379594;184838;31;6;19;4.0
2461664;111542;11;4;12;4.0
149035;105828;6;4;20;14.0
2174411;4382;31;3;16;4.0
370926;197205;34;1;20;3.0
1750776;67707;3;6;16;14.0
799381;133203;8;6;9;14.0
3298850;83893;8;1;12;30.0
2747805;174177;17;1;13;13.0
2509082;77118;30;3;12;14.0
25957;198235;23;6;13;3.0
2620766;98423;7;3;15;30.0
1926443;186955;13;0;8;6.0
2846145;198263;16;5;9;1.0
2517309;90983;4;2;17;30.0
92898;110682;1;1;10;
3371117;66995;5;0;9;27.0
260545;118092;1;5;10;
1820815;173385;6;2;18;20.0
1352651;171771;51;5;22;3.0
3420227;57320;12;0;10;30.0
3366057;41408;10;6;10;16.0
561994;180446;1;1;13;
954658;3400;13;2;15;18.0
1101431;25911;5;1;9;4.0
2323371;17745;16;2;17;3.0
2031224;166150;20;2;11;0.0
2538031;75321;15;0;10;1.0
757221;201362;5;0;17;7.0
2044948;41251;18;1;14;4.0
1409049;54458;7;0;14;10.0
1703152;145695;50;1;21;4.0
2083795;77887;35;6;10;4.0
1365341;95508;2;5;15;12.0
2461279;132718;16;4;8;17.0
796171;65348;20;6;1;27.0
1618889;73993;3;0;11;12.0
2961724;76584;30;6;14;8.0
1520447;10869;11;3;10;4.0
2392816;204211;47;4;20;4.0
2534456;157563;13;2;12;1.0
1121617;175795;2;5;16;5.0
2768003;179228;3;5;13;3.0
1064743;130271;92;5;16;3.0
2807391;49553;5;5;15;3.0
3000578;47082;2;0;19;30.0
2833944;155142;4;1;9;30.0
2796186;30661;14;0;19;19.0
361140;109170;10;3;17;1.0
2654305;167151;3;4;15;3.0
3407073;192058;4;0;23;9.0
2541461;142039;9;5;14;4.0
1769646;116428;1;3;18;
2994608;191420;4;5;12;30.0
1915679;1406;8;3;15;8.0
2199787;183749;3;1;13;7.0
2705992;61823;25;3;9;1.0
3004989;12081;9;1;15;19.0
138984;184491;12;1;13;22.0
3284742;152057;22;5;13;13.0
1715165;119038;3;1;15;30.0
571324;43351;84;2;12;2.0
1303930;144488;2;0;13;30.0
1322251;4133;11;0;12;6.0
272075;404;2;5;11;10.0
1374289;194994;8;1;17;7.0
910794;183179;19;2;19;0.0
880601;10993;16;3;13;2.0
775038;78206;12;4;14;8.0
2905340;21943;8;0;15;5.0
2244669;105910;23;0;14;30.0
835596;66905;5;3;19;30.0
2260019;93273;50;6;15;3.0
36071;102174;22;1;16;10.0
1249835;133979;2;4;17;3.0
2807866;58190;19;0;14;6.0
227174;21938;18;0;13;4.0
1929892;141500;1;0;16;
1051027;120684;4;0;14;17.0
630675;183728;1;1;13;
2899386;195860;26;1;14;7.0
13422;147831;7;3;15;18.0
827131;194446;4;1;13;8.0
376023;50806;38;4;7;4.0
257827;44319;12;1;16;15.0
945210;18516;8;6;12;3.0
2841720;154342;3;0;10;0.0
1324379;57754;12;0;16;21.0
3332514;150290;4;2;17;13.0
1028710;18084;1;0;12;
2024914;99400;83;4;15;1.0
1593590;32846;26;0;16;20.0
2303962;787;16;0;8;4.0
2931908;163111;9;4;13;4.0
1033897;125454;5;2;12;30.0
3134722;62337;6;4;19;30.0
915591;34727;1;4;17;
217822;132383;14;6;21;11.0
1503748;194612;16;0;15;8.0
2146077;80379;64;3;10;5.0
3225526;37799;2;0;11;30.0
306079;5141;1;2;15;
71095;102203;8;2;13;5.0
953608;110575;3;6;18;6.0
47512;29979;46;4;9;6.0
1615289;105504;1;5;10;
1979170;191881;14;2;8;4.0
1258533;149218;32;0;17;8.0
1050926;107683;10;2;10;22.0
604916;43231;15;2;9;12.0
2735953;183071;38;1;16;8.0
2486402;2002;9;5;18;12.0
2029302;143343;13;3;14;19.0
315560;119630;16;3;7;4.0
3254181;18214;41;0;17;1.0
678791;31607;76;2;14;4.0
1312866;64922;32;2;15;7.0
2080639;44400;1;0;8;
918778;177199;6;1;14;1.0
2974356;21027;5;3;14;8.0
3042751;155159;68;2;20;1.0
831025;145643;14;2;15;7.0
758120;101594;6;6;13;7.0
402207;23216;47;6;16;6.0
3133125;152946;3;3;13;7.0
99882;166281;27;5;18;2.0
836113;97555;2;3;20;13.0
467950;51896;5;0;18;4.0
2591885;205708;10;5;8;1.0
1602611;149457;20;0;17;9.0
2211998;143895;7;4;13;13.0
926477;175292;33;1;10;3.0
1053327;118974;1;3;8;
1315333;41597;2;5;12;0.0
979652;175243;29;3;19;30.0
1214185;65554;14;0;12;17.0
1865803;99712;5;2;13;6.0
753997;3490;45;1;23;1.0
2982465;106677;18;6;17;2.0
948085;94976;8;1;19;6.0
1892942;60533;6;4;19;10.0
445770;51039;9;4;11;13.0
1877507;77967;6;5;17;3.0
1491996;46225;2;0;11;6.0
2008072;4394;4;5;12;20.0
3068726;201142;11;4;21;13.0
231336;144697;11;2;21;7.0
373192;142564;4;0;9;30.0
2906904;204859;12;6;12;9.0
2137721;31464;3;3;15;30.0
2914563;193702;1;0;9;
1414212;141911;15;3;22;8.0
2329367;130853;2;3;10;14.0
548176;186876;59;1;8;6.0
3170527;117013;12;3;10;3.0
2164372;134878;14;5;12;6.0
3277959;90522;15;0;11;10.0
2790389;38499;7;0;19;12.0
3045323;127311;7;4;14;30.0
2645179;167132;4;2;13;4.0
3151989;16600;34;5;20;2.0
220842;95962;30;3;10;1.0
2252097;37201;16;6;18;30.0
1631266;68057;1;1;17;
1457852;120873;17;2;17;2.0
2174387;160489;25;4;16;2.0
1001372;176101;16;6;13;27.0
2406684;128869;15;0;17;30.0
86480;100612;96;5;9;3.0
1671519;134971;12;0;13;30.0
2039631;120725;21;2;13;9.0
477901;175851;19;0;12;14.0
2056099;48230;2;1;10;7.0
3141248;129946;1;3;11;
3280596;169464;3;1;16;14.0
3082357;191600;66;1;16;3.0
1653929;88746;1;5;22;
141201;7982;4;6;16;4.0
2991531;176370;2;2;14;30.0
3095273;164016;38;0;9;5.0
2759326;173710;18;1;10;7.0
1926787;145354;7;2;10;13.0
2520387;169454;10;6;8;30.0
2633180;59221;24;0;13;17.0
1276897;171670;35;0;9;14.0
2962401;191812;11;5;16;7.0
2902780;156257;2;2;13;30.0
2220747;198099;29;2;9;7.0
2646091;156505;68;0;11;2.0
2460058;96725;8;0;10;7.0
1252245;114326;3;4;18;6.0
1904052;45892;24;0;19;14.0
502016;147855;21;0;8;1.0
69431;31261;2;3;17;30.0
3215353;10226;9;0;1;17.0
2934820;154758;4;4;13;8.0
1206647;32252;27;2;17;3.0
2943609;6915;13;4;10;6.0
3330139;76423;8;4;15;3.0
1073582;89726;8;2;17;28.0
2459397;201957;45;5;19;1.0
1144117;98389;12;5;9;11.0
1616368;66829;17;0;11;5.0
2852860;7892;39;5;12;15.0
558622;107929;24;5;19;8.0
1334650;121849;13;5;20;16.0
2957128;145597;3;2;9;30.0
2610845;12158;15;0;11;7.0
3029427;63459;5;3;19;19.0
1468996;21610;2;2;9;30.0
2917399;149769;5;0;15;30.0
1820810;30777;23;2;12;8.0
3141277;159272;1;0;16;
1778081;81321;2;3;16;7.0
2153128;75482;1;1;11;
3344620;163407;1;4;8;
2141420;118612;4;1;17;10.0
845524;57362;29;1;17;6.0
807382;72796;2;5;15;6.0
2380970;53285;5;2;23;30.0
2234903;174348;3;1;5;19.0
612901;170807;8;0;16;8.0
2073515;11729;11;0;17;5.0
1257824;48168;4;0;14;30.0
1476547;74521;38;6;20;5.0
720073;47531;20;4;17;6.0
1606083;21194;11;5;9;4.0
450176;5259;3;6;11;17.0
1210083;82866;29;4;13;30.0
1223728;37449;15;2;8;26.0
2475470;130399;12;2;10;30.0
1336254;79826;16;6;16;7.0
1658164;194831;4;0;14;5.0
633050;87677;2;6;12;7.0
3066370;169109;1;0;18;
1052584;195269;4;1;17;19.0
2994663;45263;31;2;12;0.0
2114821;73140;19;2;10;30.0
1096548;127201;36;1;14;4.0
291697;169812;3;1;0;18.0
2536436;52705;75;5;11;2.0
876440;152483;32;0;15;14.0
997997;74364;13;1;18;20.0
971033;64295;17;2;10;2.0
2509038;38148;24;2;9;1.0
2287464;95802;21;1;10;10.0
2670605;161671;1;6;14;
1336099;65127;25;0;15;6.0
233425;197885;5;4;8;28.0
641464;43113;15;0;10;14.0
1160290;72912;46;4;6;9.0
1098557;179529;70;1;13;5.0
1374680;16215;13;4;16;30.0
2560131;148919;2;1;12;3.0
2693539;96905;5;3;13;4.0
451060;110713;11;0;16;4.0
824106;87686;32;5;7;4.0
3335111;36611;6;1;12;30.0
571609;176589;24;5;23;16.0
2440213;69232;22;4;14;17.0
2928544;120622;60;1;11;2.0
1609345;49988;9;6;10;8.0
1333219;58194;5;1;10;10.0
1070064;108564;62;3;17;2.0
2781765;165224;7;0;13;30.0
2038803;137699;20;1;19;6.0
1437484;192470;38;0;12;10.0
3016812;28245;17;0;9;8.0
3055132;109380;24;1;10;21.0
444338;199885;48;5;18;14.0
2314599;44860;3;1;14;7.0
2313947;80391;19;4;10;4.0
1672469;87638;88;5;20;2.0
1597664;201232;15;0;8;30.0
1922020;6028;5;1;21;13.0
467318;29068;8;1;9;12.0
741937;185177;1;1;13;
2203870;39172;10;4;10;7.0
640457;126109;11;5;11;8.0
2433427;131202;28;5;15;11.0
2710910;52727;4;2;16;30.0
1073470;29909;21;0;16;30.0
3200301;170293;36;0;15;6.0
2192780;43265;1;0;21;
2572324;8894;47;3;22;5.0
13952;117697;3;4;10;30.0
2018353;178889;33;6;14;5.0
604892;190501;5;0;9;30.0
1259974;129785;37;0;8;9.0
688913;78051;43;1;13;2.0
650105;6623;32;5;13;5.0
2128836;158688;7;6;8;8.0
2013598;34991;21;5;7;4.0
2582893;200104;15;2;17;16.0
967080;89664;8;3;17;9.0
912885;99060;3;3;11;9.0
1015035;195594;6;3;21;30.0
604447;73191;15;2;9;4.0
1427461;26369;10;6;11;30.0
2506810;125066;4;1;16;8.0
3078273;106371;5;0;15;11.0
1487907;6449;2;1;13;14.0
1353332;131726;9;0;9;7.0
2885526;195454;11;6;11;5.0
1439341;201972;3;4;15;9.0
4261;205177;18;0;14;4.0
2226659;41497;3;3;14;30.0
2028171;33230;1;4;15;
93261;117033;8;3;16;10.0
2386311;94186;5;0;22;7.0
1182564;105511;8;2;16;18.0
2558608;100833;43;3;13;4.0
3194651;105913;1;4;14;
201808;176208;21;5;13;7.0
28017;115842;6;6;15;30.0
59567;203910;9;1;11;7.0
673816;108423;40;5;15;8.0
202122;120328;10;3;16;7.0
1233555;54425;20;5;19;4.0
1064105;742;12;1;17;30.0
2905151;187113;10;1;13;16.0
1311501;141586;11;3;11;7.0
3085664;129229;26;5;11;1.0
737798;33605;11;3;10;9.0
1005144;94980;5;0;12;0.0
1929764;18449;16;3;15;9.0
3057327;14474;1;0;12;
1069503;144803;16;4;16;6.0
1179383;187504;47;6;17;2.0
2148844;202353;9;1;12;21.0
2751823;78336;4;6;16;30.0
1528485;66171;58;1;9;2.0
1315735;146497;10;4;16;3.0
2783247;38983;11;6;8;8.0
3148520;199181;18;3;15;0.0
484640;96459;6;5;15;5.0
215287;33582;2;4;16;30.0
3068071;198517;4;5;16;30.0
2150602;88144;20;0;21;2.0
2615204;154304;2;4;10;8.0
2606814;169872;46;3;4;30.0
787391;132803;88;4;10;3.0
2044043;8357;25;2;15;0.0
839281;54670;24;1;12;7.0
584494;104442;16;3;11;8.0
1929925;175903;18;3;9;7.0
1211486;37599;47;5;9;1.0
696300;151386;12;3;15;2.0
328982;170433;8;2;9;7.0
1371047;63865;1;3;9;
1105876;29881;36;0;13;3.0
1703552;23082;5;0;15;30.0
77040;49753;25;1;18;14.0
270964;24681;9;4;18;30.0
1967816;142664;4;5;11;8.0
1678607;38936;97;2;8;1.0
1760825;175608;4;2;19;30.0
603906;70772;10;3;15;11.0
728559;30297;3;0;15;30.0
1666870;166055;10;3;15;9.0
1170473;55431;4;2;18;21.0
3269576;114799;10;2;18;1.0
646290;103162;8;6;17;12.0
678826;64260;5;0;15;30.0
2338061;171438;1;4;6;
687157;54500;26;5;9;3.0
3088095;94887;4;1;14;13.0
904404;180342;38;0;21;0.0
644654;130992;20;6;11;2.0
173894;56668;4;6;2;16.0
902747;29477;31;5;16;8.0
1714854;41788;13;5;20;5.0
1873497;182685;3;0;13;30.0
1808269;198002;46;5;10;4.0
1920258;103830;19;1;11;10.0
299127;51156;15;3;13;5.0
1665414;12337;2;2;16;30.0
441339;29581;15;6;17;4.0
3306481;73811;5;0;10;30.0
397291;129290;19;0;17;5.0
3040235;90343;40;3;11;2.0
643254;120092;4;1;8;7.0
174491;183222;1;1;11;
2021912;147656;3;0;15;2.0
2854614;132048;1;6;13;
3279579;195742;7;5;18;5.0
1007649;61420;18;2;16;4.0
1909467;47159;7;5;11;7.0
2150813;64397;18;2;15;12.0
1502523;96675;2;3;9;8.0
1234213;135393;5;6;9;6.0
16903;164779;6;5;19;2.0
1662371;49751;4;5;11;3.0
3232836;99276;5;5;10;30.0
1646050;16594;14;0;10;24.0
3343853;100325;92;3;12;2.0
2121430;158173;36;1;15;6.0
1157976;205694;31;3;19;7.0
740767;149393;28;1;8;2.0
2410417;23092;23;1;12;3.0
2589274;146142;6;0;10;14.0
701353;37341;1;2;9;
550507;126748;6;3;10;23.0
1195427;53391;22;3;16;4.0
427328;36941;3;2;22;2.0
787474;46231;1;1;12;
1360985;156194;3;4;11;30.0
1783002;102394;30;2;11;1.0
1650278;133056;32;4;16;16.0
4468;148206;25;4;20;1.0
3340199;83657;1;5;22;
130368;85109;9;0;19;11.0
2931748;128464;6;6;8;6.0
441578;21213;7;6;23;30.0
2322773;188030;19;5;16;2.0
1278294;199247;12;0;9;14.0
2061637;205635;17;3;7;6.0
561490;61895;44;6;23;6.0
1885901;66768;32;1;9;14.0
988473;154445;4;5;15;30.0
2139122;198934;11;1;9;4.0
1107605;127485;3;6;9;17.0
3110705;31087;9;4;9;3.0
2835726;17061;6;1;9;24.0
1151407;151922;7;1;10;21.0
1222257;177721;10;5;13;7.0
2482500;115167;6;5;17;30.0
3128456;85356;9;2;12;29.0
1190634;143979;2;1;21;5.0
2370530;18632;28;1;10;3.0
3224505;87356;6;2;10;8.0
3343520;65820;17;2;13;5.0
3058304;4362;18;2;17;5.0
335535;102035;3;0;17;8.0
1750867;146452;21;2;14;8.0
3419548;2310;1;3;19;
3130035;92808;5;3;21;30.0
2958319;190920;24;1;11;6.0
321267;177584;30;2;16;15.0
1602925;181641;4;5;18;25.0
1883388;81393;5;4;9;30.0
2396586;178978;9;2;11;8.0
1169208;172327;80;1;11;4.0
2356717;98762;5;1;9;29.0
2934961;47377;26;5;11;1.0
2761599;81919;62;4;9;2.0
1030471;61953;10;3;19;3.0
218969;68560;1;3;16;
1943070;167968;17;5;9;15.0
1924721;146222;14;0;9;9.0
412017;54817;49;6;15;5.0
331116;39861;16;5;12;6.0
3213264;194792;1;2;10;
2510819;175222;9;3;9;9.0
2065027;114746;22;1;9;6.0
2390427;126168;13;6;10;3.0
1487183;92705;26;5;13;7.0
2354306;37617;1;0;17;
860317;6921;30;0;14;6.0
78689;195314;9;0;11;27.0
2164903;124372;23;3;15;10.0
1392600;41515;3;4;13;30.0
3243626;170820;2;1;20;12.0
3303865;195428;1;4;14;
3417926;62188;5;6;16;3.0
1397140;132429;15;4;9;28.0
2799949;97432;8;6;17;30.0
2856970;28509;13;0;18;7.0
1619124;33371;11;4;9;22.0
2070698;43043;35;1;16;7.0
498948;60996;3;2;20;7.0
1136185;59835;20;0;16;11.0
3313850;143992;17;0;12;6.0
179493;192194;13;6;18;8.0
2859608;87340;45;3;16;0.0
1495101;64142;13;5;10;9.0
576011;40251;17;6;21;13.0
3209971;191347;4;6;12;30.0
2830887;57256;10;1;14;9.0
2650746;79022;1;0;0;
2407890;34969;40;6;17;8.0
1039053;119521;7;3;18;30.0
457941;28218;4;5;10;1.0
1635994;113726;8;2;10;3.0
2546245;66464;43;2;19;3.0
3137051;160212;3;2;22;30.0
2935865;13985;9;6;14;17.0
2066323;72085;4;0;10;30.0
53532;195902;2;6;18;7.0
2443752;19822;33;0;14;9.0
2401556;68443;1;4;13;
89648;204735;1;0;16;
895005;77696;3;1;7;8.0
543240;51782;7;1;10;10.0
2711759;79965;29;5;21;7.0
143;130982;7;0;16;7.0
1099213;89304;52;6;23;4.0
1334219;137741;5;2;16;6.0
12725;68257;13;5;10;9.0
1112690;145705;2;2;13;15.0
2076380;25568;33;1;9;2.0
964244;168420;9;1;17;30.0
1030339;164174;18;5;14;8.0
1266753;140344;10;0;16;15.0
3374727;110488;1;1;19;
1916212;91398;9;1;12;9.0
1768150;32174;2;2;8;10.0
758317;21178;7;3;15;5.0
41057;61332;2;0;15;8.0
2185827;94249;49;4;15;4.0
2522951;180367;49;4;8;7.0
2960547;153039;1;0;12;
1323256;133904;8;3;15;13.0
391892;90041;37;1;12;28.0
2708578;173699;35;6;17;6.0
2591774;61389;12;4;10;30.0
2289851;196258;11;2;15;5.0
2716236;135456;52;3;17;7.0
1122483;80444;6;1;16;13.0
2953919;97243;3;4;18;5.0
2502844;155142;12;1;12;30.0
2941219;29411;29;3;9;6.0
1379446;25433;36;5;13;1.0
795534;73678;1;4;14;
2120375;35164;4;6;19;21.0
2187832;204675;38;2;13;7.0
132410;33767;6;5;16;2.0
807555;94813;7;2;17;8.0
1694363;12873;16;0;11;7.0
1609089;108857;20;1;14;1.0
48225;186291;3;4;17;3.0
3027298;35201;25;6;13;9.0
1109946;16518;3;2;9;6.0
2996774;37045;16;4;12;9.0
2626648;154827;16;5;16;8.0
1476466;71891;1;1;18;
1909445;105519;30;0;19;3.0
1372291;69581;11;2;15;11.0
1868392;82375;7;4;7;19.0
698441;76086;32;6;10;7.0
108930;107937;3;4;14;6.0
105639;137744;19;4;17;30.0
219014;153994;13;2;23;0.0
2758857;151163;29;5;13;9.0
1771911;16450;3;0;10;1.0
504594;163606;26;4;16;3.0
1814111;87640;3;6;10;30.0
179684;17154;11;5;20;7.0
140048;71436;16;4;7;24.0
592615;173335;6;4;20;30.0
2040843;96934;2;0;10;9.0
2261692;85577;63;6;15;1.0
1843314;117170;46;6;21;10.0
1615741;61902;1;3;11;
1400991;128126;22;5;23;6.0
3320840;81221;3;0;9;21.0
140947;89620;43;3;9;2.0
3221594;167024;7;1;12;30.0
2011791;54728;8;1;9;6.0
2778000;17987;4;3;17;5.0
1681490;123325;5;2;13;30.0
3020570;1173;18;5;20;6.0
92081;191028;31;2;21;9.0
428693;160297;45;4;15;0.0
430658;29210;1;5;11;
300109;192374;12;1;10;13.0
3052815;60067;14;6;19;2.0
2957097;84837;74;0;10;5.0
1243960;25956;11;1;11;6.0
1555486;81513;3;0;12;30.0
1766851;54957;57;0;15;3.0
1833046;44438;1;4;15;
1963798;183539;36;5;9;3.0
1842291;196675;25;6;12;6.0
408142;136394;32;4;8;2.0
1662168;14437;7;5;15;3.0
3247369;40963;18;6;19;1.0
734025;182160;27;4;11;3.0
1050964;153796;28;1;17;6.0
277240;43523;16;0;19;6.0
2350610;7608;32;6;13;5.0
2342855;151986;6;2;13;13.0
133922;205245;4;5;16;30.0
1525114;67831;1;6;12;
3382343;65258;15;1;13;15.0
902714;182907;8;0;11;3.0
375928;136349;1;2;17;
1280202;166873;4;5;12;15.0
3269624;129291;52;0;10;12.0
941287;47608;18;4;15;3.0
3277012;140422;4;6;19;12.0
1575362;19737;3;3;11;7.0
940632;17777;12;6;9;4.0
1307362;118688;10;2;9;2.0
963018;171210;2;6;21;7.0
1966526;71540;51;2;16;2.0
1600235;26202;26;1;6;4.0
2106165;62877;45;2;17;4.0
704922;74740;90;5;13;2.0
268885;60099;6;6;8;14.0
2422594;138392;2;3;16;3.0
1752400;130342;6;4;8;4.0
2636024;102791;7;4;17;14.0
1613454;155769;5;4;11;29.0
3027913;194374;27;1;9;5.0
162491;135965;21;0;6;16.0
969107;170958;7;4;17;13.0
2419947;79807;4;0;16;30.0
252572;139222;2;6;13;15.0
1620887;151487;25;0;16;4.0
2494579;118561;8;4;10;9.0
2774600;38127;13;2;8;8.0
717588;23327;21;4;17;3.0
1965347;134848;8;5;18;2.0
1791852;167826;23;0;8;7.0
483468;56251;55;0;10;7.0
629352;95620;23;0;10;5.0
2754451;89488;9;0;10;30.0
2327359;120652;12;2;14;8.0
2813936;167172;24;1;11;11.0
690468;22880;8;2;17;4.0
3148731;159547;36;6;8;1.0
2106642;118609;10;0;12;1.0
311833;147639;3;4;14;10.0
1779601;145719;2;5;20;21.0
2454987;104612;40;3;15;14.0
1834297;61177;7;6;12;5.0
3128467;151718;6;2;9;30.0
1875165;104301;4;5;19;10.0
1082374;99132;10;5;9;1.0
959777;135770;11;0;23;4.0
735325;83883;8;2;10;30.0
3250608;148953;4;2;18;6.0
1417403;34006;1;1;13;
1156668;60116;11;3;14;21.0
1840831;71561;19;0;12;22.0
2778648;125775;4;6;10;13.0
177646;152776;2;1;15;30.0
2383667;171521;20;6;18;1.0
1992851;56618;6;6;0;26.0
3015589;87623;16;2;17;11.0
2726612;158709;38;0;13;4.0
2514861;61910;7;5;13;12.0
155992;13190;3;5;8;2.0
1867289;22267;9;0;14;7.0
2942365;131268;11;1;10;3.0
871650;192305;3;5;13;11.0
352892;63409;28;0;21;5.0
1017852;101383;16;0;11;19.0
3123868;202311;2;3;18;9.0
1240016;179107;6;2;14;16.0
3097197;88473;10;0;14;7.0
2963093;52155;33;5;19;4.0
1163724;165213;27;0;15;5.0
1890338;71034;17;4;11;7.0
1076020;59196;22;4;10;7.0
3389414;82347;1;3;18;
354258;46087;67;6;11;2.0
806809;169068;99;2;13;2.0
2109194;23556;16;5;9;12.0
1538808;193442;5;4;15;15.0
1311204;71696;2;4;12;17.0
592783;98200;15;4;16;10.0
1810060;11569;33;2;9;8.0
3066064;186599;65;0;21;3.0
2029646;56833;43;6;23;5.0
1304500;157349;7;4;16;30.0
3125184;137927;12;4;14;2.0
3227947;5034;3;4;20;19.0
1208818;85790;5;0;14;7.0
30935;62210;21;2;12;7.0
3353635;99792;36;6;9;9.0
482333;22619;22;2;10;8.0
2506041;171621;8;4;7;18.0
2892658;22786;12;0;8;30.0
2014960;151452;40;1;9;17.0
1783372;6978;8;6;12;5.0
1701746;8998;8;0;18;13.0
923788;103502;3;2;21;20.0
2043259;55529;17;5;9;13.0
1089073;191486;5;1;12;10.0
2319832;192213;12;1;11;6.0
592090;102054;4;2;15;20.0
671477;182306;65;2;12;9.0
1699180;190556;1;0;18;
2983566;127868;16;5;19;2.0
1495712;46943;15;4;8;7.0
862465;80270;2;2;19;3.0
1117971;116160;3;6;9;13.0
1388166;132308;9;1;11;8.0
108394;153202;6;4;10;24.0
381766;177476;9;2;13;0.0
1305569;50074;38;3;16;1.0
2753242;200911;34;1;8;6.0
352137;66373;1;1;18;
3363824;140950;25;5;19;7.0
3116645;98492;6;5;18;5.0
2273257;16278;1;3;17;
314579;169032;30;1;16;8.0
2717163;182536;21;5;18;3.0
778855;161441;11;4;15;14.0
1379682;138315;19;5;12;2.0
1752994;82065;2;4;15;8.0
600655;180595;59;6;23;0.0
1842183;53604;13;0;9;30.0
2336107;93517;31;0;15;3.0
289316;4602;25;5;11;6.0
2325628;44536;11;6;15;30.0
2433738;97905;1;3;9;
1695998;135638;1;0;13;
841875;65374;7;6;16;30.0
212789;120445;7;0;11;27.0
2875245;159176;2;6;15;18.0
2032944;95561;5;3;17;11.0
1780375;117783;1;0;9;
444094;187895;2;4;21;6.0
1975777;99071;3;4;10;11.0
3232784;78616;24;5;10;10.0
800530;23142;12;2;13;5.0
529622;117663;2;0;8;14.0
481950;22858;11;6;13;27.0
720529;62450;6;3;17;1.0
2105886;61557;16;2;14;15.0
2780059;145065;14;5;8;4.0
2462039;38147;23;0;10;2.0
360417;47808;9;5;12;12.0
2866716;91340;15;0;16;18.0
1821409;28835;12;0;15;7.0
804167;172826;6;3;17;13.0
1109295;3122;1;5;17;
680706;91045;21;2;8;9.0
580172;649;23;0;21;14.0
1498352;194058;3;2;15;7.0
3328541;9036;38;0;12;5.0
720975;143323;3;3;12;9.0
